hotel_type,window_booking,check_in,booking_status,booking_changes,reservation_date,reservation_status,deposit_type,weekend_nights,week_nights,days_in_waiting_list,number_adults,number_children,number_babies,country_code,country_name,region,market_segment,distribution_channel,repeated_guest,customer_type,reserved_room,assigned_room,meal_code,special_requests,prev_cancels,prev_not_cancels,adr,bucket
Resort Hotel,48,2017-03-31,Confirmed,0,2017-04-07,Check-Out,No Deposit,2,5,0,2,0.0,0,BEL,Belgium,Europe,Online TA,TA/TO,No,Transient,E,F,Half Board,2,0,0,120.57,31-90 days
Resort Hotel,38,2017-03-31,Confirmed,0,2017-04-07,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Half Board,0,0,0,83.66,31-90 days
Resort Hotel,34,2017-04-03,Confirmed,0,2017-04-07,Check-Out,No Deposit,1,3,0,2,0.0,0,IRL,Ireland,Europe,Online TA,TA/TO,No,Transient,D,F,Bed & Breakfast,2,0,0,86.5,31-90 days
Resort Hotel,25,2017-04-03,Confirmed,0,2017-04-07,Check-Out,No Deposit,1,3,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,77.0,8-30 days
Resort Hotel,105,2017-03-22,Confirmed,0,2017-04-07,Check-Out,No Deposit,4,12,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,F,E,Bed & Breakfast,2,0,0,63.56,91-180 days
Resort Hotel,3,2017-04-03,Confirmed,0,2017-04-07,Check-Out,No Deposit,1,3,0,1,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,42.0,0-7 days
Resort Hotel,10,2017-04-10,Confirmed,1,2017-04-14,Check-Out,No Deposit,1,3,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Group,A,A,Bed & Breakfast,1,0,1,61.0,8-30 days
Resort Hotel,26,2017-04-03,Confirmed,2,2017-04-07,Check-Out,No Deposit,1,3,0,1,0.0,0,AUT,Austria,Europe,Corporate,Corporate,No,Transient-Party,E,E,Bed & Breakfast,0,0,0,5.25,8-30 days
Resort Hotel,194,2017-04-02,Confirmed,0,2017-04-07,Check-Out,No Deposit,2,3,0,2,0.0,1,FRA,France,Europe,Offline TA/TO,TA/TO,No,Transient,A,D,Half Board,2,0,0,52.4,180+ days
Resort Hotel,80,2017-03-31,Confirmed,0,2017-04-07,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,A,A,Bed & Breakfast,0,0,0,41.97,31-90 days
Resort Hotel,153,2017-04-03,Confirmed,0,2017-04-07,Check-Out,No Deposit,1,3,0,2,0.0,0,IRL,Ireland,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,78.75,91-180 days
Resort Hotel,61,2017-04-04,Confirmed,0,2017-04-07,Check-Out,No Deposit,0,3,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,67.0,31-90 days
Resort Hotel,27,2017-04-03,Confirmed,0,2017-04-07,Check-Out,No Deposit,1,3,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,C,Bed & Breakfast,0,0,0,67.0,8-30 days
Resort Hotel,33,2017-04-01,Confirmed,0,2017-04-07,Check-Out,No Deposit,2,4,0,2,0.0,0,BEL,Belgium,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,1,0,0,58.5,31-90 days
Resort Hotel,66,2017-04-01,Confirmed,1,2017-04-07,Check-Out,No Deposit,2,4,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,79.0,31-90 days
Resort Hotel,1,2017-04-06,Confirmed,0,2017-04-07,Check-Out,No Deposit,0,1,0,1,0.0,0,PRT,Portugal,Europe,Corporate,Corporate,No,Transient,A,C,Bed & Breakfast,0,0,0,80.0,0-7 days
Resort Hotel,15,2017-03-30,Confirmed,1,2017-04-07,Check-Out,No Deposit,2,6,0,1,0.0,0,PRT,Portugal,Europe,Corporate,Corporate,No,Transient-Party,A,A,Self Catering,0,0,0,90.0,8-30 days
Resort Hotel,56,2017-04-01,Confirmed,0,2017-04-07,Check-Out,No Deposit,2,4,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient-Party,A,C,Bed & Breakfast,0,0,0,43.2,31-90 days
Resort Hotel,54,2017-03-31,Confirmed,0,2017-04-07,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,56.85,31-90 days
Resort Hotel,15,2017-03-30,Confirmed,1,2017-04-07,Check-Out,No Deposit,2,6,0,2,0.0,0,PRT,Portugal,Europe,Corporate,Corporate,No,Transient-Party,A,D,Self Catering,0,0,0,120.0,8-30 days
Resort Hotel,15,2017-03-30,Confirmed,1,2017-04-07,Check-Out,No Deposit,2,6,0,2,0.0,0,PRT,Portugal,Europe,Corporate,Corporate,No,Transient-Party,A,A,Self Catering,0,0,0,120.0,8-30 days
Resort Hotel,15,2017-03-30,Confirmed,2,2017-04-07,Check-Out,No Deposit,2,6,0,3,0.0,0,PRT,Portugal,Europe,Corporate,Corporate,No,Transient-Party,C,C,Self Catering,0,0,0,160.0,8-30 days
Resort Hotel,56,2017-04-01,Confirmed,4,2017-04-07,Check-Out,No Deposit,2,4,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient-Party,A,C,Bed & Breakfast,1,0,0,45.2,31-90 days
Resort Hotel,26,2017-04-04,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,4,0,2,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient-Party,E,E,Bed & Breakfast,2,0,0,105.0,8-30 days
Resort Hotel,73,2017-04-01,Confirmed,1,2017-04-08,Check-Out,No Deposit,2,5,0,2,0.0,0,CHE,Switzerland,Europe,Direct,Direct,No,Transient,F,F,Self Catering,1,0,0,153.61,31-90 days
Resort Hotel,26,2017-04-04,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,4,0,2,0.0,0,SRB,Serbia,Europe,Online TA,TA/TO,No,Transient-Party,E,E,Bed & Breakfast,2,0,0,105.0,8-30 days
Resort Hotel,170,2017-04-01,Confirmed,0,2017-04-08,Check-Out,No Deposit,2,5,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,77.71,91-180 days
Resort Hotel,81,2017-04-01,Confirmed,0,2017-04-08,Check-Out,No Deposit,2,5,0,2,0.0,0,IRL,Ireland,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,0,0,0,64.49,31-90 days
Resort Hotel,12,2017-04-01,Confirmed,0,2017-04-08,Check-Out,No Deposit,2,5,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Contract,A,A,Self Catering,1,0,0,94.95,8-30 days
Resort Hotel,33,2017-04-06,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,2,0,2,0.0,0,CHE,Switzerland,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,0,0,0,77.0,31-90 days
Resort Hotel,57,2017-04-05,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,3,0,2,0.0,0,PRT,Portugal,Europe,Direct,Corporate,No,Transient,A,E,Bed & Breakfast,0,0,0,50.0,31-90 days
Resort Hotel,56,2017-04-04,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,4,0,2,0.0,0,FRA,France,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,1,0,0,64.0,31-90 days
Resort Hotel,56,2017-04-04,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,4,0,1,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,51.0,31-90 days
Resort Hotel,58,2017-04-07,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Direct,Corporate,No,Transient,A,C,Bed & Breakfast,0,0,0,50.0,31-90 days
Resort Hotel,57,2017-04-05,Confirmed,4,2017-04-08,Check-Out,No Deposit,0,3,0,2,0.0,0,PRT,Portugal,Europe,Direct,Corporate,No,Transient,A,E,Bed & Breakfast,0,0,0,76.67,31-90 days
Resort Hotel,70,2017-04-01,Confirmed,0,2017-04-08,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Direct,Direct,No,Transient,F,F,Bed & Breakfast,0,0,0,89.61,31-90 days
Resort Hotel,137,2017-04-02,Confirmed,0,2017-04-08,Check-Out,No Deposit,2,4,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,49.7,91-180 days
Resort Hotel,30,2017-04-01,Confirmed,1,2017-04-08,Check-Out,No Deposit,2,5,0,2,0.0,0,BRA,Brazil,Americas,Direct,Direct,No,Transient,A,A,Bed & Breakfast,0,0,0,81.0,8-30 days
Resort Hotel,265,2017-04-01,Confirmed,0,2017-04-08,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,53.97,180+ days
Resort Hotel,265,2017-04-01,Confirmed,0,2017-04-08,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,51.97,180+ days
Resort Hotel,264,2017-04-01,Confirmed,0,2017-04-08,Check-Out,No Deposit,2,5,0,3,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,72.9,180+ days
Resort Hotel,265,2017-04-01,Confirmed,0,2017-04-08,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,1,0,0,64.37,180+ days
Resort Hotel,25,2017-04-01,Confirmed,1,2017-04-08,Check-Out,No Deposit,2,5,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,G,G,Bed & Breakfast,0,0,0,155.0,8-30 days
Resort Hotel,0,2017-04-07,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,1,0,0,122.0,0-7 days
Resort Hotel,9,2017-04-07,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,2,0,0,115.0,8-30 days
Resort Hotel,61,2017-04-03,Confirmed,1,2017-04-08,Check-Out,No Deposit,1,4,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,82.0,31-90 days
Resort Hotel,4,2017-04-03,Confirmed,0,2017-04-08,Check-Out,No Deposit,1,4,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Half Board,0,0,0,80.85,0-7 days
Resort Hotel,5,2017-04-07,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,1,0,2,0.0,0,CPV,Cabo Verde,Africa,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,85.0,0-7 days
Resort Hotel,1,2017-04-07,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,92.0,0-7 days
Resort Hotel,170,2017-04-03,Confirmed,0,2017-04-08,Check-Out,No Deposit,1,4,0,2,2.0,0,GBR,United Kingdom,Europe,Direct,Direct,No,Transient,G,G,Bed & Breakfast,0,0,0,105.3,91-180 days
Resort Hotel,63,2017-04-06,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,2,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,60.0,31-90 days
Resort Hotel,4,2017-04-07,Confirmed,0,2017-04-08,Check-Out,No Deposit,0,1,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,3,0,0,85.0,0-7 days
Resort Hotel,5,2017-04-08,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,1,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,3,0,0,85.0,0-7 days
Resort Hotel,150,2017-02-26,Confirmed,0,2017-04-09,Check-Out,No Deposit,12,30,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Bed & Breakfast,2,0,0,39.41,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,3,2017-04-09,Check-Out,No Deposit,0,4,0,3,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,1,0,0,75.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,2,2017-04-09,Check-Out,No Deposit,0,4,0,1,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,49.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,2,2017-04-09,Check-Out,No Deposit,0,4,0,1,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,E,Bed & Breakfast,0,0,0,42.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,2,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,48.0,91-180 days
Resort Hotel,151,2017-04-04,Confirmed,4,2017-04-09,Check-Out,No Deposit,0,5,0,1,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,D,D,Bed & Breakfast,0,0,0,49.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,D,E,Bed & Breakfast,0,0,0,60.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,3,2017-04-09,Check-Out,No Deposit,0,4,0,1,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,D,E,Bed & Breakfast,0,0,0,60.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,4,0,1,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,42.0,91-180 days
Resort Hotel,151,2017-04-04,Confirmed,5,2017-04-09,Check-Out,No Deposit,0,5,0,1,0.0,0,USA,United States,Americas,Groups,TA/TO,No,Transient-Party,A,D,Bed & Breakfast,0,0,0,42.0,91-180 days
Resort Hotel,0,2017-04-08,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,1,0,1,0.0,0,CHE,Switzerland,Europe,Direct,Direct,No,Transient,E,E,Bed & Breakfast,0,0,0,110.0,0-7 days
Resort Hotel,152,2017-04-05,Confirmed,3,2017-04-09,Check-Out,No Deposit,0,4,0,1,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,42.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,2,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,C,Bed & Breakfast,0,0,0,50.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,4,0,1,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,43.75,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,D,D,Bed & Breakfast,0,0,0,60.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,2,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,D,Bed & Breakfast,0,0,0,48.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,48.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,4,0,1,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,D,Bed & Breakfast,0,0,0,42.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,5,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,D,Bed & Breakfast,1,0,0,48.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,48.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,4,0,1,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,B,Bed & Breakfast,0,0,0,42.0,91-180 days
Resort Hotel,78,2017-04-06,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,3,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,D,F,Bed & Breakfast,0,0,0,50.85,31-90 days
Resort Hotel,152,2017-04-05,Confirmed,2,2017-04-09,Check-Out,No Deposit,0,4,0,1,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,42.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,3,2017-04-09,Check-Out,No Deposit,0,4,0,3,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,C,Bed & Breakfast,0,0,0,82.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,D,Bed & Breakfast,0,0,0,48.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,2,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,C,Bed & Breakfast,0,0,0,48.0,91-180 days
Resort Hotel,8,2017-04-07,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,2,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,2,0,0,122.0,8-30 days
Resort Hotel,152,2017-04-05,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,53.25,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,4,2017-04-09,Check-Out,No Deposit,0,4,0,1,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,D,Bed & Breakfast,0,0,0,42.0,91-180 days
Resort Hotel,14,2017-04-06,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,3,0,2,0.0,0,USA,United States,Americas,Direct,Direct,No,Transient,E,E,Bed & Breakfast,0,0,0,110.0,8-30 days
Resort Hotel,0,2017-04-08,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,1,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,2,0,0,110.0,0-7 days
Resort Hotel,17,2017-03-30,Confirmed,0,2017-04-09,Check-Out,No Deposit,2,8,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Bed & Breakfast,0,0,0,51.98,8-30 days
Resort Hotel,252,2017-04-05,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,4,100,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,D,E,Bed & Breakfast,0,0,0,61.75,180+ days
Resort Hotel,209,2017-04-09,Confirmed,0,2017-04-10,Check-Out,No Deposit,1,0,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,1,0,0,90.0,180+ days
Resort Hotel,2,2017-04-07,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,2,0,2,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient-Party,E,E,Bed & Breakfast,1,0,0,104.5,0-7 days
Resort Hotel,1,2017-04-07,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,2,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,F,F,Half Board,1,0,0,140.6,0-7 days
Resort Hotel,1,2017-04-08,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,1,0,2,2.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,H,H,Half Board,0,0,0,223.0,0-7 days
Resort Hotel,20,2017-04-04,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,5,0,2,1.0,0,JAM,Jamaica,Americas,Online TA,TA/TO,No,Transient,G,G,Bed & Breakfast,1,0,0,129.6,8-30 days
Resort Hotel,199,2017-04-07,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,2,0,1,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,52.9,180+ days
Resort Hotel,55,2017-04-02,Confirmed,0,2017-04-09,Check-Out,No Deposit,2,5,0,2,0.0,0,CHE,Switzerland,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,71.14,31-90 days
Resort Hotel,152,2017-04-05,Confirmed,2,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,POL,Poland,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,48.0,91-180 days
Resort Hotel,63,2017-04-06,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,3,0,2,0.0,0,FIN,Finland,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,1,0,0,73.15,31-90 days
Resort Hotel,4,2017-04-08,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,85.0,0-7 days
Resort Hotel,9,2017-04-07,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,2,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,92.0,8-30 days
Resort Hotel,3,2017-04-08,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,1,0,2,0.0,0,FIN,Finland,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,1,0,0,92.0,0-7 days
Resort Hotel,0,2017-04-07,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,2,0,2,2.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,C,C,Bed & Breakfast,0,0,0,121.0,0-7 days
Resort Hotel,73,2017-04-02,Confirmed,0,2017-04-09,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Half Board,0,0,0,82.85,31-90 days
Resort Hotel,0,2017-04-08,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,A,E,Bed & Breakfast,0,0,0,110.0,0-7 days
Resort Hotel,30,2017-04-02,Confirmed,0,2017-04-09,Check-Out,No Deposit,2,5,0,1,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,A,A,Half Board,0,0,0,48.2,8-30 days
Resort Hotel,152,2017-04-05,Confirmed,3,2017-04-09,Check-Out,No Deposit,0,4,0,2,1.0,0,POL,Poland,Europe,Groups,TA/TO,No,Transient-Party,A,C,Bed & Breakfast,0,0,0,58.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,2,2017-04-09,Check-Out,No Deposit,0,4,0,2,1.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,C,Bed & Breakfast,0,0,0,58.0,91-180 days
Resort Hotel,2,2017-04-07,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,2,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,C,C,Bed & Breakfast,1,0,0,125.0,0-7 days
Resort Hotel,2,2017-04-08,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,1,0,2,2.0,0,PRT,Portugal,Europe,Corporate,Corporate,No,Transient,C,C,Bed & Breakfast,0,0,0,65.0,0-7 days
Resort Hotel,153,2017-04-06,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,3,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,48.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,53.25,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,1,2017-04-09,Check-Out,No Deposit,0,4,0,3,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,D,D,Bed & Breakfast,0,0,0,80.0,91-180 days
Resort Hotel,1,2017-04-08,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient-Party,E,E,Bed & Breakfast,2,0,0,122.0,0-7 days
Resort Hotel,1,2017-04-08,Confirmed,0,2017-04-09,Check-Out,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient-Party,E,E,Bed & Breakfast,2,0,0,115.0,0-7 days
Resort Hotel,9,2017-04-06,Confirmed,3,2017-04-09,Check-Out,No Deposit,0,3,0,2,0.0,0,GBR,United Kingdom,Europe,Direct,Direct,No,Transient,F,F,Half Board,1,0,0,162.0,8-30 days
Resort Hotel,150,2017-04-03,Confirmed,1,2017-04-10,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,D,D,Bed & Breakfast,3,0,0,67.0,91-180 days
Resort Hotel,152,2017-04-05,Confirmed,1,2017-04-10,Check-Out,No Deposit,1,4,0,2,0.0,0,GBR,United Kingdom,Europe,Groups,TA/TO,No,Transient-Party,D,D,Bed & Breakfast,0,0,0,69.0,91-180 days
Resort Hotel,63,2017-04-05,Confirmed,0,2017-04-10,Check-Out,No Deposit,1,4,0,2,0.0,0,GBR,United Kingdom,Europe,Direct,Direct,No,Transient,E,E,Bed & Breakfast,0,0,0,86.4,31-90 days
Resort Hotel,64,2017-04-06,Confirmed,0,2017-04-10,Check-Out,No Deposit,1,3,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,54.0,31-90 days
